Unnamed: 0,id,is_robot,nickname,consent,status,pollution_id,num_jugador,partida_id,num_seleccions,bots,acabat,endowment_initial,endowment_current,contributed_public_goods,winnings_public_goods,savings_public_goods,coins_total,tickets,gender,age_range,educational_level,economic_status,working_status,residence,frame_pr1,frame_pr2,frame_pr3,verification_pr1,verification_pr2,verification_pr3,verification_pr4,enquesta_final_pr1,enquesta_final_pr2,enquesta_final_pr3,enquesta_final_pr4,enquesta_final_pr5,enquesta_final_pr6,enquesta_final_pr7,enquesta_final_pr8,enquesta_final_pr9,enquesta_final_pr10,enquesta_final_pr11,date_tutorial,date_register,date_creation,date_end,comment,contributions,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,no2_level,control_wealth
348,2177,0,PARTICIPANT 0968,1,END,10.0,6.0,2027.0,10,0,1,48,28,20,28,28,28.0,2,F,r1,r3,r1,r2,r10,r2,r3,r1,r2,r2,r1,,r4,r4,r2,r4,r4,r4,r2,r3,r3,r2,"Reduir la quantitat de cotxes
",2018-06-09 17:37:41.600570,2018-06-09 17:40:10.072187,2018-06-09 17:36:47.425863,2018-06-09 17:49:22.406294,,[2 2 2 2 2 2 2 4 2 0],2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,39.05,UNEQUAL-L
354,2184,0,0555,1,END,11.0,2.0,2029.0,10,0,1,24,0,24,0,0,0.0,1,M,r4,r4,r3,r3,r11,r3,r3,r1,r2,r2,r1,,r4,r4,r1,r5,r3,r5,r1,r4,r3,r2,"Que los coches de combustion interna no puedan circular, y se promueban subvenciones para cambiar de una vez a coches eléctricos",2018-06-09 18:19:13.569326,2018-06-09 18:22:30.843899,2018-06-09 18:15:56.395167,2018-06-09 18:30:03.504328,,[4 4 4 2 2 2 2 0 2 2],4.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,46.23,UNEQUAL-L
355,2185,0,0547,1,END,6.0,4.0,2029.0,10,0,1,48,28,20,28,28,28.0,2,M,r1,r2,r1,r2,r6,r2,r1,r1,r2,r2,r1,,r2,r4,r1,r4,r4,r4,r3,r3,r4,r3,K,2018-06-09 18:18:02.373584,2018-06-09 18:21:15.280530,2018-06-09 18:15:58.180658,2018-06-09 18:29:01.350787,,[2 4 0 2 4 4 4 0 0 0],2.0,4.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,43.8,UNEQUAL-L
356,2186,0,0551,1,END,11.0,3.0,2029.0,10,0,1,48,28,20,28,28,28.0,2,F,r3,r4,r2,r3,r11,r2,r2,r1,r2,r2,r1,,r4,r4,r1,r5,r5,r5,r2,r2,r3,r2,"Bajar precio transporte publico y fomentarlo
",2018-06-09 18:18:15.911883,2018-06-09 18:21:19.793128,2018-06-09 18:15:58.483091,2018-06-09 18:28:55.501263,,[2 2 4 2 4 2 2 2 0 0],2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,46.23,UNEQUAL-L
357,2187,0,1004,1,END,6.0,5.0,2029.0,10,0,1,48,24,24,24,24,24.0,2,F,r4,r4,r3,r3,r6,r2,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r5,r2,r3,r3,r2,Reduir la presència del vehicle a motor. Impulsar la compra de vehicle elèctric. Dissenyar millors carrils bici. Millorar el transport públic.,2018-06-09 18:19:17.259936,2018-06-09 18:22:41.152471,2018-06-09 18:15:59.173109,2018-06-09 18:29:41.809659,,[2 4 2 4 2 4 4 2 0 0],2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,43.8,UNEQUAL-L
358,2188,0,0543,1,END,2.0,1.0,2029.0,10,0,1,24,12,12,12,12,12.0,1,F,r2,r4,r3,r3,r2,r1,r2,r1,r2,r2,r1,,r3,r5,r1,r5,r1,r5,r3,r2,r2,r1,"Aumentar la frecuencia y calidad del transporte publico
",2018-06-09 18:16:31.652414,2018-06-09 18:20:32.341668,2018-06-09 18:16:00.980419,2018-06-09 18:27:24.420027,,[2 2 0 0 2 2 2 0 2 0],2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,52.38,UNEQUAL-L
359,2189,0,0539,1,END,6.0,6.0,2029.0,10,0,1,48,26,22,26,26,26.0,2,F,r2,r4,r3,r3,r6,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r4,r3,r2,r3,r3,r4,r1,"Reduir mes la presencia de cotxes
",2018-06-09 18:17:14.426772,2018-06-09 18:18:50.337093,2018-06-09 18:16:32.913933,2018-06-09 18:27:49.216070,,[2 2 2 4 2 4 2 2 2 0],2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,43.8,UNEQUAL-L
360,2190,0,0535,1,END,11.0,2.0,2030.0,10,0,1,30,14,16,14,14,14.0,1,F,r4,r4,r3,r3,r11,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r1,r5,r1,r3,r2,r1,"Millora del transport public i mes carrils bici
",2018-06-09 18:32:23.977476,2018-06-09 18:34:53.202816,2018-06-09 18:31:28.657507,2018-06-09 18:45:33.725136,,[2 0 4 2 0 4 2 0 0 2],2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,46.23,UNEQUAL-H
361,2191,0,0531,1,END,11.0,3.0,2030.0,10,0,1,30,26,4,26,26,26.0,2,M,r2,r3,r3,r2,r11,r3,r2,r1,r2,r2,r1,,r4,r2,r3,r4,r1,r5,r3,r3,r3,r1,"Si,aurien de fer...
",2018-06-09 18:33:13.518604,2018-06-09 18:35:38.811134,2018-06-09 18:31:34.290782,2018-06-09 18:45:37.695232,,[4 0 0 0 0 0 0 0 0 0],4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23,UNEQUAL-H
362,2192,0,0527,1,END,11.0,4.0,2030.0,10,0,1,30,14,16,14,14,14.0,1,F,r5,r5,r5,r3,r11,r1,r3,r1,r2,r2,r1,,r4,r4,r2,r4,r2,r5,r3,r2,r3,r1,"En este momento no
",2018-06-09 18:33:21.425873,2018-06-09 18:36:16.283227,2018-06-09 18:31:54.839786,2018-06-09 18:44:50.253758,,[2 2 4 4 2 0 0 2 0 0],2.0,2.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,46.23,UNEQUAL-H
363,2193,0,0523,1,END,11.0,5.0,2030.0,10,0,1,60,28,32,28,28,28.0,2,F,r1,r2,r1,r2,r11,r1,r3,r1,r2,r2,r1,,r3,r5,r2,r5,r3,r5,r3,r3,r3,r1,Mas informacion,2018-06-09 18:34:08.123978,2018-06-09 18:39:38.023004,2018-06-09 18:32:15.221454,2018-06-09 18:47:31.291159,,[2 2 2 2 4 4 4 4 4 4],2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,46.23,UNEQUAL-H
364,2194,0,0515,1,END,3.0,1.0,2030.0,10,0,1,30,0,30,0,0,0.0,1,M,r1,r3,r1,r2,r3,r1,r2,r1,r2,r2,r1,,r3,r4,r1,r5,r2,r2,r3,r3,r4,r2,"Donardiners a la gent perquè pugui comprar aparells per regular les nostres emissions (catalitzadors de cotxes millorats*, aparells que avisin si hi ha molta contaminació, etc.).
*Sé que són molt cars",2018-06-09 18:35:05.294703,2018-06-09 18:37:38.470337,2018-06-09 18:33:24.790020,2018-06-09 18:50:09.256214,,[4 4 4 4 4 2 2 2 2 2],4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,46.89,UNEQUAL-H
365,2195,0,0519,1,END,7.0,6.0,2030.0,10,0,1,60,32,28,32,32,32.0,3,M,r1,r2,r1,r2,r7,r2,r1,r1,r2,r2,r1,,r1,r2,r1,r3,r2,r3,r1,r1,r5,r1,"Cobrar a la gent per fumar, mésdel que costa el propitabac",2018-06-09 18:37:21.953399,2018-06-09 18:39:03.289236,2018-06-09 18:33:34.762310,2018-06-09 18:47:07.581900,,[4 2 4 2 0 4 0 4 4 4],4.0,2.0,4.0,2.0,0.0,4.0,0.0,4.0,4.0,4.0,39.53,UNEQUAL-H
366,2197,0,1048,1,END,11.0,2.0,2031.0,10,0,1,30,14,16,14,14,14.0,1,M,r4,r4,r3,r3,r11,r3,r2,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r5,r3,r4,r4,r1,No vivo aqui por lo que no puedo responder,2018-06-10 09:34:15.230939,2018-06-10 09:36:40.783686,2018-06-10 09:33:18.615649,2018-06-10 09:46:08.031633,,[2 0 4 2 2 0 0 4 2 0],2.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,46.23,UNEQUAL-H
367,2198,0,1044,1,END,11.0,3.0,2031.0,10,0,1,30,8,22,8,8,8.0,1,F,r4,r4,r4,r3,r11,r3,r2,r1,r2,r2,r1,,r1,r1,r1,r1,r2,r5,r2,r3,r3,r1,"No
",2018-06-10 09:34:26.799029,2018-06-10 09:36:43.585101,2018-06-10 09:33:21.467557,2018-06-10 09:45:52.371446,,[2 0 2 2 4 4 2 4 0 2],2.0,0.0,2.0,2.0,4.0,4.0,2.0,4.0,0.0,2.0,46.23,UNEQUAL-H
368,2199,0,1032,1,END,9.0,5.0,2031.0,10,0,1,60,28,32,28,28,28.0,2,F,r4,r4,r3,r3,r9,r2,r2,r1,r2,r2,r1,,r3,r4,r1,r4,r1,r4,r3,r3,r3,r1,"Mes carrils bicis, mes frequencia dautobusos i metre...


",2018-06-10 09:34:41.194158,2018-06-10 09:37:29.083928,2018-06-10 09:33:25.256421,2018-06-10 09:46:48.255029,,[4 4 4 4 4 4 4 4 0 0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,44.17,UNEQUAL-H
369,2200,0,1040,1,END,11.0,4.0,2031.0,10,0,1,30,12,18,12,12,12.0,1,M,r5,r2,r2,r3,r11,r2,r2,r1,r2,r2,r1,,r3,r4,r3,r5,r2,r5,r3,r3,r4,r2,"No
",2018-06-10 09:34:44.056622,2018-06-10 09:38:24.963496,2018-06-10 09:33:26.381812,2018-06-10 09:46:59.171673,,[2 4 4 2 0 2 2 2 0 0],2.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,46.23,UNEQUAL-H
370,2201,0,1036,1,END,3.0,1.0,2031.0,10,0,1,30,0,30,0,0,0.0,1,F,r5,r4,r3,r3,r3,r1,r3,r1,r2,r2,r1,,r4,r5,r1,r4,r2,r4,r1,r5,r3,r5,"concienciar en escuelas, institutos e universidades y mas campañas desde ayunt y distritos

",2018-06-10 09:34:48.667439,2018-06-10 09:36:17.276142,2018-06-10 09:33:36.087701,2018-06-10 09:47:58.111194,,[4 4 4 2 2 2 2 2 4 4],4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,46.89,UNEQUAL-H
371,2202,0,0562,1,END,7.0,6.0,2031.0,10,0,1,60,36,24,36,36,36.0,3,F,r5,r4,r2,r3,r7,r2,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r4,r3,r2,r4,r4,Invertir mas dinero en la ecologia.,2018-06-10 09:37:28.221379,2018-06-10 09:40:31.049799,2018-06-10 09:35:45.310460,2018-06-10 09:47:34.201643,,[2 4 2 2 4 2 2 4 0 2],2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,39.53,UNEQUAL-H
372,2203,0,0550,1,END,10.0,5.0,2032.0,10,0,1,60,36,24,36,36,36.0,3,F,r4,r4,r3,r3,r10,r2,r3,r1,r2,r2,r1,,r1,r4,r1,r5,r2,r5,r2,r4,r3,r3,"Milloras transport públic
",2018-06-10 09:50:22.152703,2018-06-10 09:53:56.342095,2018-06-10 09:47:37.434086,2018-06-10 10:01:31.356131,,[4 4 2 2 4 2 4 2 0 0],4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,39.05,UNEQUAL-H
373,2204,0,Participant0558,1,END,10.0,6.0,2032.0,10,0,1,60,32,28,32,32,32.0,3,M,r5,r3,r2,r3,r10,r2,r2,r1,r2,r2,r1,,r3,r1,r1,r4,r2,r1,r2,r3,r4,r2,"Millorar el transport public i la zona portuaria
",2018-06-10 09:50:19.994536,2018-06-10 09:53:44.179031,2018-06-10 09:48:16.718146,2018-06-10 10:03:07.907930,,[2 2 4 4 4 4 2 2 4 0],2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,0.0,39.05,UNEQUAL-H
374,2205,0,0546,1,END,11.0,2.0,2032.0,10,0,1,30,10,20,10,10,10.0,1,M,r5,r4,r2,r3,r11,r1,r3,r1,r2,r2,r1,,r4,r5,r1,r4,r4,r5,r1,r3,r3,r3,"Promocionar MAS el vehiculo electrico en todos los ambitos, particulares, profesionales del transporte y transporte urbano e interurbano.


",2018-06-10 09:50:11.197865,2018-06-10 09:53:46.982095,2018-06-10 09:48:38.869121,2018-06-10 10:01:49.839715,,[2 4 4 2 2 4 2 0 0 0],2.0,4.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,46.23,UNEQUAL-H
375,2206,0,0538,1,END,11.0,3.0,2032.0,10,0,1,30,12,18,12,12,12.0,1,F,r5,r4,r3,r3,r11,r2,r3,r1,r2,r2,r1,,r4,r5,r1,r5,r2,r5,r2,r3,r3,r1,Regular el uso del vehiculo privado,2018-06-10 09:50:20.250243,2018-06-10 09:52:41.210108,2018-06-10 09:49:07.754654,2018-06-10 10:00:09.929235,,[2 4 2 4 2 4 0 0 0 0],2.0,4.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,46.23,UNEQUAL-H
376,2207,0,0542,1,END,1.0,1.0,2032.0,10,0,1,30,10,20,10,10,10.0,1,F,r5,r3,r3,r3,r1,r1,r3,r1,r2,r2,r1,,r4,r1,r1,r1,r2,r1,r2,r4,r3,r3,"Megorar los transportes publicos para ir a mi trabajo voy en moto ya que hay muy mala combinacion 
TORRIBERA santa coloma
Fomentar y educar en compartir medios de transporte personales por medio de alguna aplicacion etc",2018-06-10 09:50:14.252398,2018-06-10 09:54:22.518096,2018-06-10 09:49:13.629252,2018-06-10 10:02:40.767482,,[2 2 4 2 2 2 2 0 0 4],2.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,50.31,UNEQUAL-H
377,2208,0,0534,1,END,11.0,4.0,2032.0,10,0,1,30,10,20,10,10,10.0,1,F,r1,r2,r2,r2,r11,r2,r3,r1,r2,r2,r1,,r3,r5,r1,r4,r2,r5,r2,r3,r5,r1,"Menos coches mas transportes publicos mas parques y zonas verdes.




",2018-06-10 09:51:07.637381,2018-06-10 09:54:08.646970,2018-06-10 09:49:43.302113,2018-06-10 10:01:43.423321,,[4 2 4 2 2 2 4 0 0 0],4.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,46.23,UNEQUAL-H
378,2209,0,1052,1,END,10.0,5.0,2033.0,10,0,1,48,24,24,24,24,24.0,2,M,r4,r4,r3,r3,r10,r2,r2,r1,r2,r2,r1,,r4,r1,r1,r5,r1,r5,r3,r2,r4,r1,"Mejor transporte publico. Facilitar acceso a uso de bici y mejorar bicing,







",2018-06-10 10:02:08.650262,2018-06-10 10:03:29.889611,2018-06-10 10:01:21.889433,2018-06-10 10:15:30.531294,,[4 4 4 2 4 4 2 0 0 0],4.0,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,39.05,UNEQUAL-L
379,2210,0,1056,1,END,11.0,1.0,2033.0,10,0,1,24,2,22,2,2,2.0,1,M,r5,r3,r3,r3,r11,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r5,r3,r3,r2,r1,"Potenciar vehiculo electrico y transporte en bicicleta
",2018-06-10 10:04:25.838221,2018-06-10 10:06:33.046843,2018-06-10 10:02:54.091817,2018-06-10 10:15:28.281021,,[2 4 2 4 4 2 4 0 0 0],2.0,4.0,2.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,46.23,UNEQUAL-L
380,2211,0,1060,1,END,9.0,2.0,2033.0,10,0,1,24,12,12,12,12,12.0,1,M,r3,r4,r3,r3,r9,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r5,r2,r3,r3,r3,"Impulsar l'ús de vehicles elèctics incrementant el nombre d,estacions de recàrrega de vehicles a la ciutat",2018-06-10 10:04:49.230668,2018-06-10 10:06:47.706467,2018-06-10 10:03:18.304975,2018-06-10 10:16:18.663490,,[2 2 2 2 2 2 0 0 0 0],2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,44.17,UNEQUAL-L
381,2212,0,1064,1,END,9.0,3.0,2033.0,10,0,1,48,26,22,26,26,26.0,2,F,r3,r4,r2,r3,r9,r2,r3,r1,r2,r2,r1,,r2,r5,r1,r4,r1,r5,r2,r3,r3,r3,Aprofitar el maxim els espais per possar zones verdes i minimitzar els carrers de transit en algunes zones,2018-06-10 10:06:20.202462,2018-06-10 10:09:18.727368,2018-06-10 10:03:26.907964,2018-06-10 10:16:56.598584,,[2 4 4 4 2 0 4 2 0 0],2.0,4.0,4.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,44.17,UNEQUAL-L
382,2213,0,1072,1,END,9.0,4.0,2033.0,10,0,1,48,20,28,20,20,20.0,2,M,r4,r4,r3,r3,r9,r2,r3,r1,r2,r2,r1,,r4,r4,r1,r4,r2,r2,r2,r3,r3,r4,"Ayudas al adquirir vehiculos limpios. Transporte publico mas economico, tipo abonos mensuales, como el de Madrid
",2018-06-10 10:06:53.807206,2018-06-10 10:09:17.291716,2018-06-10 10:04:50.445029,2018-06-10 10:16:59.974715,,[4 4 4 4 4 4 4 0 0 0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,44.17,UNEQUAL-L
383,2214,0,1068,1,END,10.0,6.0,2033.0,10,0,1,48,26,22,26,26,26.0,2,F,r5,r4,r5,r3,r10,r2,r3,r1,r2,r2,r1,,r4,r1,r1,r1,r4,r2,r3,r1,r5,r2,"Mejora servicio transporte publico

Reducir camiones",2018-06-10 10:06:00.599541,2018-06-10 10:07:35.130873,2018-06-10 10:05:15.170619,2018-06-10 10:14:13.249831,,[2 4 0 4 4 4 4 0 0 0],2.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,39.05,UNEQUAL-L
384,2215,0,0466,1,END,2.0,1.0,2034.0,10,0,1,30,12,18,12,12,12.0,1,F,r3,r4,r3,r3,r2,r1,r3,r1,r2,r2,r1,,r1,r1,r2,r5,r1,r1,r2,r2,r3,r3,"Mejorar trabsoorte publico para reducir vehiculos privados

",2018-06-10 10:19:11.231707,2018-06-10 10:22:13.008171,2018-06-10 10:18:06.104674,2018-06-10 10:31:34.940032,,[2 2 4 4 2 2 2 0 0 0],2.0,2.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,52.38,UNEQUAL-H
385,2216,0,0526,1,END,10.0,6.0,2034.0,10,0,1,60,38,22,38,38,38.0,3,F,r4,r4,r3,r3,r10,r3,r3,r1,r2,r2,r1,,r4,r5,r1,r5,r1,r5,r1,r5,r4,r1,"Sacar fabricas de la ciudad, mejorar el transporte publico para evitar la acumulacion de coches ( frecuencia horaria, tarifas, mas convoys,...)",2018-06-10 10:19:14.543916,2018-06-10 10:22:21.945966,2018-06-10 10:18:12.465165,2018-06-10 10:33:57.304424,,[4 2 4 2 4 4 2 0 0 0],4.0,2.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,39.05,UNEQUAL-H
386,2217,0,0518,1,END,11.0,4.0,2034.0,10,0,1,30,16,14,16,16,16.0,2,F,r5,r4,r3,r3,r11,r3,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r1,r2,r1,r5,r3,r3,Compartir transport,2018-06-10 10:19:35.261101,2018-06-10 10:21:44.847489,2018-06-10 10:18:33.600721,2018-06-10 10:33:13.125468,,[2 4 2 2 4 0 0 0 0 0],2.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,46.23,UNEQUAL-H
387,2218,0,PARTICIPANT 0462,1,END,11.0,5.0,2034.0,10,0,1,60,28,32,28,28,28.0,2,F,r4,r4,r3,r3,r11,r1,r3,r1,r2,r2,r1,,r1,r4,r1,r5,r1,r2,r1,r4,r3,r2,Fer-ne més divulgació i proposar accions per a tothom (no només per escoles),2018-06-10 10:19:33.154754,2018-06-10 10:21:38.592748,2018-06-10 10:18:37.765576,2018-06-10 10:32:53.993861,,[4 4 4 4 4 4 4 2 2 0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,46.23,UNEQUAL-H
388,2219,0,Ivan Gabriel,1,END,1.0,3.0,2034.0,10,0,1,30,14,16,14,14,14.0,1,F,r4,r4,r2,r3,r1,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r5,r1,r5,r5,r3,Controlar los vehiculos que funcionan con combustible,2018-06-10 10:20:08.199797,2018-06-10 10:23:45.076822,2018-06-10 10:18:38.957263,2018-06-10 10:32:55.364815,,[2 4 4 2 2 2 0 0 0 0],2.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,50.31,UNEQUAL-H
389,2220,0,0522,1,END,2.0,2.0,2034.0,10,0,1,30,8,22,8,8,8.0,1,F,r6,r4,r3,r3,r2,r1,r3,r1,r2,r2,r1,,r2,r4,r1,r4,r2,r2,r1,r4,r5,r4,"Donar mes pressupost
",2018-06-10 10:22:03.209264,2018-06-10 10:25:27.924919,2018-06-10 10:20:17.954556,2018-06-10 10:35:27.834375,,[4 2 4 4 4 2 2 0 0 0],4.0,2.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,52.38,UNEQUAL-H
390,2221,0,0510,1,END,2.0,1.0,2035.0,10,0,1,30,10,20,10,10,10.0,1,M,r1,r3,r1,r2,r2,r1,r2,r1,r2,r2,r1,,r2,r4,r1,r5,r3,r2,r3,r2,r4,r2,"Nope
",2018-06-10 10:37:41.923616,2018-06-10 10:40:11.604142,2018-06-10 10:36:36.182285,2018-06-10 10:52:20.836564,,[2 2 4 2 4 2 2 0 0 2],2.0,2.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,52.38,UNEQUAL-H
391,2222,0, 0494,1,END,9.0,4.0,2035.0,10,0,1,30,6,24,6,6,6.0,1,F,r5,r4,r3,r3,r9,r2,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r5,r3,r5,r3,r3,"Mes parcs amb arbres





",2018-06-10 10:38:38.441503,2018-06-10 10:41:57.488288,2018-06-10 10:36:51.050178,2018-06-10 10:51:39.600652,,[4 4 4 2 2 4 2 2 0 0],4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,44.17,UNEQUAL-H
392,2223,0,0514,1,END,11.0,3.0,2035.0,10,0,1,30,8,22,8,8,8.0,1,F,r1,r3,r5,r2,r11,r2,r1,r1,r2,r2,r1,,r4,r4,r1,r1,r3,r5,r2,r4,r3,r3,"Obligar a la gent a anar amb transport públic

",2018-06-10 10:41:39.925718,2018-06-10 10:45:48.570519,2018-06-10 10:36:54.660925,2018-06-10 10:55:17.802529,,[2 4 2 2 4 2 4 0 2 0],2.0,4.0,2.0,2.0,4.0,2.0,4.0,0.0,2.0,0.0,46.23,UNEQUAL-H
393,2224,0,0506,1,END,9.0,5.0,2035.0,10,0,1,60,38,22,38,38,38.0,3,M,r5,r4,r3,r3,r9,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r5,r3,r2,r3,r1,"Potenciar el transporte publico y el uso de la bicicleta
",2018-06-10 10:38:29.384112,2018-06-10 10:41:02.483776,2018-06-10 10:36:57.436714,2018-06-10 10:53:32.115228,,[4 4 4 4 2 2 2 0 0 0],4.0,4.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,44.17,UNEQUAL-H
394,2225,0,0458,1,END,9.0,6.0,2035.0,10,0,1,60,46,14,46,46,46.0,4,M,r5,r4,r3,r3,r9,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r1,r5,r1,r4,r3,r4,"-fomentar el uso de las bicicletas.
-ayudas en la financacion ee coches electricos
-fomentarel uso de transporte publico.
-limitar la circulacion de los beiculos.
-plantar mas plantas por toda la ciudad.",2018-06-10 10:39:36.669958,2018-06-10 10:42:51.193684,2018-06-10 10:37:11.245440,2018-06-10 10:56:50.190217,,[4 2 0 2 2 0 4 0 0 0],4.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,44.17,UNEQUAL-H
395,2226,0,0498,1,END,1.0,2.0,2035.0,10,0,1,30,10,20,10,10,10.0,1,F,r1,r2,r3,r2,r1,r1,r2,r1,r2,r2,r1,,r3,r1,r1,r1,r1,r2,r2,r5,r5,r2,"M'agradat molt pero podria ser mes divertit. Gina  Ona  isaac
",2018-06-10 10:40:37.656426,2018-06-10 10:44:16.553071,2018-06-10 10:39:06.946274,2018-06-10 10:55:44.590776,,[2 2 4 0 2 2 2 4 0 2],2.0,2.0,4.0,0.0,2.0,2.0,2.0,4.0,0.0,2.0,50.31,UNEQUAL-H
396,2227,0,0490,1,END,2.0,1.0,2036.0,10,0,1,30,26,4,26,26,26.0,2,M,r4,r4,r3,r3,r2,r1,r3,r1,r2,r2,r1,,r3,r4,r1,r3,r3,r4,r2,r3,r3,r2,"Try and reduce car circulation. Increase use of public and private electric car use
",2018-06-10 10:58:54.222008,2018-06-10 11:02:45.361844,2018-06-10 10:57:19.205351,2018-06-10 11:11:49.488621,,[2 2 0 0 0 0 0 0 0 0],2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38,UNEQUAL-H
397,2228,0,0502,1,END,11.0,3.0,2036.0,10,0,1,30,6,24,6,6,6.0,1,F,r1,r3,r5,r2,r11,r3,r2,r1,r2,r2,r1,,r2,r1,r1,r5,r5,r3,r2,r5,r5,r4,No,2018-06-10 11:02:30.237925,2018-06-10 11:05:09.216664,2018-06-10 10:58:09.653908,2018-06-10 11:12:54.473229,,[4 2 0 2 2 4 2 4 0 4],4.0,2.0,0.0,2.0,2.0,4.0,2.0,4.0,0.0,4.0,46.23,UNEQUAL-H
398,2229,0,0482,1,END,1.0,2.0,2036.0,10,0,1,30,12,18,12,12,12.0,1,M,r4,r3,r3,r3,r1,r1,r3,r1,r2,r2,r1,,r3,r1,r1,r1,r2,r1,r1,r5,r5,r2,"Disminuir el parque movil de taxis que nos invade cada verano




",2018-06-10 10:59:30.167800,2018-06-10 11:01:53.065632,2018-06-10 10:58:09.695716,2018-06-10 11:12:53.576364,,[2 4 4 0 2 0 2 0 0 4],2.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,50.31,UNEQUAL-H
399,2230,0,So,1,END,8.0,6.0,2036.0,10,0,1,60,46,14,46,46,46.0,4,F,r1,r2,r1,r2,r8,r2,r3,r1,r2,r2,r1,,r3,r3,r1,r5,r5,r3,r2,r3,r5,r2,"Menos coches
",2018-06-10 11:00:05.631604,2018-06-10 11:04:15.509408,2018-06-10 10:58:35.083982,2018-06-10 11:12:13.682306,,[2 2 0 4 2 0 4 0 0 0],2.0,2.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,40.88,UNEQUAL-H
400,2231,0,0486,1,END,9.0,4.0,2036.0,10,0,1,30,0,30,0,0,0.0,1,F,r4,r4,r3,r3,r9,r1,r3,r1,r2,r2,r1,,r3,r4,r3,r5,r1,r1,r1,r5,r3,r3,"Reduir el trànsit de cotxets particulars les gran avingudes i carrers de la ciutat
Potenciar el transport públic. 
",2018-06-10 11:00:28.435907,2018-06-10 11:03:53.127701,2018-06-10 10:59:05.823098,2018-06-10 11:13:21.553265,,[2 4 4 2 2 4 4 4 2 2],2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,44.17,UNEQUAL-H
